"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
0,-2042,2000000,0,0,0,0,0
3,-2039,2000000,1,0,0,0,0
7,-2035,2000000,0,0,0,0,0
26,-2016,2000000,1,0,0,0,0
30,-2012,2000000,0,0,0,0,0
39,-2003,2000000,1,0,0,0,0
85,-1957,2000000,0,0,0,0,0
130,-1912,2000000,1,0,0,0,0
194,-1848,2000000,0,0,0,0,0
199,-1843,2000000,1,0,0,0,0
208,-1834,2000000,0,0,0,0,0
213,-1829,2000000,1,0,0,0,0
217,-1825,2000000,0,0,0,0,0
240,-1802,2000000,1,0,0,0,0
352,-1690,2000000,0,0,0,0,0
397,-1645,2000000,1,0,0,0,0
1617,-425,2000000,0,0,0,0,0
1622,-420,2000000,1,0,0,0,0
1626,-416,2000000,0,0,0,0,0
1645,-397,2000000,1,0,0,0,0
1649,-393,2000000,0,0,0,0,0
1658,-384,2000000,1,0,0,0,0
1754,-288,2000000,0,0,0,0,0
1800,-242,2000000,1,0,0,0,0
1859,-183,2000000,0,0,0,0,0
1864,-178,2000000,1,0,0,0,0
1873,-169,2000000,0,0,0,0,0
1905,-137,2000000,1,0,0,0,0
1953,-89,2000000,0,0,0,0,0
1999,-43,2000000,1,0,0,0,0
2082,40,2000000,0,0,0,0,0
2087,45,2000000,1,0,0,0,0
2091,49,2000000,0,0,0,0,0
2128,86,2000000,1,0,0,0,0
2157,115,2000000,0,0,0,0,0
2202,160,2000000,1,0,0,0,0
2388,346,2000000,0,0,0,0,0
2397,355,2000000,1,0,0,0,0
2402,360,2000000,0,0,0,0,0
2406,364,2000000,1,0,0,0,0
2411,369,2000000,0,0,0,0,0
2434,392,2000000,1,0,0,0,0
2460,418,2000000,0,0,0,0,0
2505,463,2000000,1,0,0,0,0
4096,2054,2000000,1,0,0,0,0
