"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
0,-3682,1000000,0,0,0,0,0
3,-3679,1000000,1,0,0,0,0
7,-3675,1000000,0,0,0,0,0
11,-3671,1000000,1,0,0,0,0
16,-3666,1000000,0,0,0,0,0
20,-3662,1000000,1,0,0,0,0
24,-3658,1000000,0,0,0,0,0
28,-3654,1000000,1,0,0,0,0
32,-3650,1000000,0,0,0,0,0
36,-3646,1000000,1,0,0,0,0
4096,414,1000000,1,0,0,0,0
