"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
0,-406,1000000,0,0,0,0,0
4,-402,1000000,1,0,0,0,0
9,-397,1000000,0,0,0,0,0
27,-379,1000000,1,0,0,0,0
31,-375,1000000,0,0,0,0,0
40,-366,1000000,1,0,0,0,0
87,-319,1000000,0,0,0,0,0
132,-274,1000000,1,0,0,0,0
195,-211,1000000,0,0,0,0,0
200,-206,1000000,1,0,0,0,0
209,-197,1000000,0,0,0,0,0
213,-193,1000000,1,0,0,0,0
218,-188,1000000,0,0,0,0,0
241,-165,1000000,1,0,0,0,0
353,-53,1000000,0,0,0,0,0
398,-8,1000000,1,0,0,0,0
1616,1210,1000000,0,0,0,0,0
1620,1214,1000000,1,0,0,0,0
1625,1219,1000000,0,0,0,0,0
1643,1237,1000000,1,0,0,0,0
1647,1241,1000000,0,0,0,0,0
1657,1251,1000000,1,0,0,0,0
1721,1315,1000000,0,0,0,0,0
1766,1360,1000000,1,0,0,0,0
1829,1423,1000000,0,0,0,0,0
1834,1428,1000000,1,0,0,0,0
1843,1437,1000000,0,0,0,0,0
1875,1469,1000000,1,0,0,0,0
1924,1518,1000000,0,0,0,0,0
1969,1563,1000000,1,0,0,0,0
2057,1651,1000000,0,0,0,0,0
2062,1656,1000000,1,0,0,0,0
2066,1660,1000000,0,0,0,0,0
2103,1697,1000000,1,0,0,0,0
2132,1726,1000000,0,0,0,0,0
2177,1771,1000000,1,0,0,0,0
2367,1961,1000000,0,0,0,0,0
2376,1970,1000000,1,0,0,0,0
2380,1974,1000000,0,0,0,0,0
2385,1979,1000000,1,0,0,0,0
2389,1983,1000000,0,0,0,0,0
2412,2006,1000000,1,0,0,0,0
2439,2033,1000000,0,0,0,0,0
2484,2078,1000000,1,0,0,0,0
4096,3690,1000000,1,0,0,0,0
