"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
0,-406,1000000,0,0,0,0,0
2,-404,1000000,1,0,0,0,0
7,-399,1000000,0,0,0,0,0
25,-381,1000000,1,0,0,0,0
30,-376,1000000,0,0,0,0,0
39,-367,1000000,1,0,0,0,0
82,-324,1000000,0,0,0,0,0
127,-279,1000000,1,0,0,0,0
189,-217,1000000,0,0,0,0,0
194,-212,1000000,1,0,0,0,0
203,-203,1000000,0,0,0,0,0
207,-199,1000000,1,0,0,0,0
212,-194,1000000,0,0,0,0,0
235,-171,1000000,1,0,0,0,0
294,-112,1000000,0,0,0,0,0
339,-67,1000000,1,0,0,0,0
1555,1149,1000000,0,0,0,0,0
1559,1153,1000000,1,0,0,0,0
1564,1158,1000000,0,0,0,0,0
1582,1176,1000000,1,0,0,0,0
1587,1181,1000000,0,0,0,0,0
1596,1190,1000000,1,0,0,0,0
1662,1256,1000000,0,0,0,0,0
1707,1301,1000000,1,0,0,0,0
1769,1363,1000000,0,0,0,0,0
1773,1367,1000000,1,0,0,0,0
1782,1376,1000000,0,0,0,0,0
1814,1408,1000000,1,0,0,0,0
1865,1459,1000000,0,0,0,0,0
1911,1505,1000000,1,0,0,0,0
1996,1590,1000000,0,0,0,0,0
2001,1595,1000000,1,0,0,0,0
2005,1599,1000000,0,0,0,0,0
2042,1636,1000000,1,0,0,0,0
2105,1699,1000000,0,0,0,0,0
2150,1744,1000000,1,0,0,0,0
2215,1809,1000000,0,0,0,0,0
2224,1818,1000000,1,0,0,0,0
2228,1822,1000000,0,0,0,0,0
2233,1827,1000000,1,0,0,0,0
2237,1831,1000000,0,0,0,0,0
2260,1854,1000000,1,0,0,0,0
2285,1879,1000000,0,0,0,0,0
2330,1924,1000000,1,0,0,0,0
4096,3690,1000000,1,0,0,0,0
