"timestamp (abs)","timestamp (rel)","sample rate (Hz)","Channel-4","Channel-3","Channel-2","Channel-1","Channel-0"
0,-3682,4000000,0,0,0,0,0
4,-3678,4000000,1,0,0,0,0
8,-3674,4000000,0,0,0,0,0
27,-3655,4000000,1,0,0,0,0
31,-3651,4000000,0,0,0,0,0
40,-3642,4000000,1,0,0,0,0
149,-3533,4000000,0,0,0,0,0
194,-3488,4000000,1,0,0,0,0
259,-3423,4000000,0,0,0,0,0
263,-3419,4000000,1,0,0,0,0
272,-3410,4000000,0,0,0,0,0
277,-3405,4000000,1,0,0,0,0
282,-3400,4000000,0,0,0,0,0
304,-3378,4000000,1,0,0,0,0
361,-3321,4000000,0,0,0,0,0
406,-3276,4000000,1,0,0,0,0
1625,-2057,4000000,0,0,0,0,0
1629,-2053,4000000,1,0,0,0,0
1634,-2048,4000000,0,0,0,0,0
1652,-2030,4000000,1,0,0,0,0
1656,-2026,4000000,0,0,0,0,0
1666,-2016,4000000,1,0,0,0,0
1729,-1953,4000000,0,0,0,0,0
1774,-1908,4000000,1,0,0,0,0
1834,-1848,4000000,0,0,0,0,0
1839,-1843,4000000,1,0,0,0,0
1848,-1834,4000000,0,0,0,0,0
1880,-1802,4000000,1,0,0,0,0
1928,-1754,4000000,0,0,0,0,0
1973,-1709,4000000,1,0,0,0,0
2057,-1625,4000000,0,0,0,0,0
2071,-1611,4000000,1,0,0,0,0
2075,-1607,4000000,0,0,0,0,0
2103,-1579,4000000,1,0,0,0,0
2149,-1533,4000000,0,0,0,0,0
2194,-1488,4000000,1,0,0,0,0
2257,-1425,4000000,0,0,0,0,0
2267,-1415,4000000,1,0,0,0,0
2271,-1411,4000000,0,0,0,0,0
2276,-1406,4000000,1,0,0,0,0
2280,-1402,4000000,0,0,0,0,0
2303,-1379,4000000,1,0,0,0,0
2329,-1353,4000000,0,0,0,0,0
2375,-1307,4000000,1,0,0,0,0
4096,414,4000000,1,0,0,0,0
