Time[s], Channel 7
-0.100000000000000, 1
0.000000000000000, 0
0.000005500000000, 1
0.000010750000000, 0
0.000032500000000, 1
0.000037750000000, 0
0.000048500000000, 1
0.000128000000000, 0
0.000181250000000, 1
0.000258250000000, 0
0.000269000000000, 1
0.000285000000000, 0
0.000312000000000, 1
0.000351750000000, 0
0.000405250000000, 1
0.000629250000000, 0
0.000656250000000, 1
0.000661500000000, 0
0.000667000000000, 1
0.000677500000000, 0
0.000683000000000, 1
0.000730500000000, 0
0.000783750000000, 1
0.001312000000000, 0
0.001317500000000, 1
0.001322750000000, 0
0.001344250000000, 1
0.001349750000000, 0
0.001360500000000, 1
0.001493000000000, 0
0.001546500000000, 1
0.001693750000000, 0
0.001699250000000, 1
0.001710000000000, 0
0.001715250000000, 1
0.001720750000000, 0
0.001747500000000, 1
0.001877000000000, 0
0.001930250000000, 1
0.002301250000000, 0
0.002306750000000, 1
0.002312000000000, 0
0.002333750000000, 1
0.002339000000000, 0
0.002349750000000, 1
0.002426250000000, 0
0.002479500000000, 1
0.002693750000000, 0
0.002699250000000, 1
0.002704500000000, 0
0.002710000000000, 1
0.002720750000000, 0
0.002747750000000, 1
0.002783500000000, 0
0.002837000000000, 1
0.002914250000000, 0
0.002930500000000, 1
0.002935750000000, 0
0.002968000000000, 1
0.003082250000000, 0
0.003135500000000, 1
0.003333750000000, 0
0.003339000000000, 1
0.003344500000000, 0
0.003366000000000, 1
0.003371250000000, 0
0.003382250000000, 1
0.003508750000000, 0
0.003562250000000, 1
0.003694000000000, 0
0.003704750000000, 1
0.003715500000000, 0
0.003747750000000, 1
0.003866000000000, 0
0.003919500000000, 1
0.003995000000000, 0
0.004048750000000, 1
0.004084750000000, 0
0.004138000000000, 1
0.004215500000000, 0
0.004226250000000, 1
0.004231500000000, 0
0.004269250000000, 1
0.004298000000000, 0
0.004351250000000, 1
0.131869250000000, 0
0.131874750000000, 1
0.131880000000000, 0
0.131901500000000, 1
0.131907000000000, 0
0.131917750000000, 1
0.131964500000000, 0
0.132018000000000, 1
0.132122000000000, 0
0.132127500000000, 1
0.132138000000000, 0
0.132143500000000, 1
0.132148750000000, 0
0.132175750000000, 1
0.132305750000000, 0
0.132359250000000, 1
