Time[s], Channel 7
-0.100000000000000, 1
0.000000000000000, 0
0.000005500000000, 1
0.000010750000000, 0
0.000032250000000, 1
0.000037500000000, 0
0.000048500000000, 1
0.000122500000000, 0
0.000175750000000, 1
0.000252750000000, 0
0.000258000000000, 1
0.000268750000000, 0
0.000274250000000, 1
0.000279500000000, 0
0.000306500000000, 1
0.000437000000000, 0
0.000490500000000, 1
0.001924750000000, 0
0.001930250000000, 1
0.001935500000000, 0
0.001957250000000, 1
0.001962500000000, 0
0.001973250000000, 1
0.002052750000000, 0
0.002106250000000, 1
0.002183000000000, 0
0.002188250000000, 1
0.002199000000000, 0
0.002236750000000, 1
0.002298250000000, 0
0.002351500000000, 1
0.002451750000000, 0
0.002457250000000, 1
0.002462500000000, 0
0.002468000000000, 1
0.002473250000000, 0
0.002505500000000, 1
0.002538250000000, 0
0.002591500000000, 1
0.002666750000000, 0
0.002677750000000, 1
0.002683000000000, 0
0.002688500000000, 1
0.002693750000000, 0
0.002720750000000, 1
0.002799500000000, 0
0.002852750000000, 1
0.483130000000000, 0
0.483135500000000, 1
0.483140750000000, 0
0.483162500000000, 1
0.483167750000000, 0
0.483178500000000, 1
0.483236500000000, 0
0.483290000000000, 1
0.483366750000000, 0
0.483372000000000, 1
0.483382750000000, 0
0.483388250000000, 1
0.483393500000000, 0
0.483420500000000, 1
0.483551250000000, 0
0.483604500000000, 1
0.485038750000000, 0
0.485044250000000, 1
0.485049500000000, 0
0.485071250000000, 1
0.485076500000000, 0
0.485087250000000, 1
0.485167000000000, 0
0.485220250000000, 1
0.485297000000000, 0
0.485302250000000, 1
0.485313000000000, 0
0.485350750000000, 1
0.485412250000000, 0
0.485465500000000, 1
0.485565750000000, 0
0.485571250000000, 1
0.485587250000000, 0
0.485619500000000, 1
0.485652250000000, 0
0.485705500000000, 1
0.485780750000000, 0
0.485791500000000, 1
0.485797000000000, 0
0.485802250000000, 1
0.485807750000000, 0
0.485834750000000, 1
0.485929500000000, 0
0.485982750000000, 1
0.889168750000000, 0
0.889174250000000, 1
0.889179500000000, 0
0.889201250000000, 1
0.889206500000000, 0
0.889217250000000, 1
0.889300500000000, 0
0.889353750000000, 1
0.889427000000000, 0
0.889432250000000, 1
0.889443000000000, 0
0.889448500000000, 1
0.889453750000000, 0
0.889480750000000, 1
0.889551000000000, 0
0.889604500000000, 1
0.891040000000000, 0
0.891045500000000, 1
0.891050750000000, 0
0.891072250000000, 1
0.891077500000000, 0
0.891088500000000, 1
0.891161500000000, 0
0.891214750000000, 1
0.891292750000000, 0
0.891298000000000, 1
0.891308750000000, 0
0.891346500000000, 1
0.891465500000000, 0
0.891518750000000, 1
0.891620500000000, 0
0.891653000000000, 1
0.891663750000000, 0
0.891674500000000, 1
0.891705500000000, 0
0.891758750000000, 1
0.891980750000000, 0
0.891991750000000, 1
0.891997000000000, 0
0.892002500000000, 1
0.892007750000000, 0
0.892034750000000, 1
0.892068000000000, 0
0.892121500000000, 1
1.335172750000000, 0
1.335178250000000, 1
1.335183500000000, 0
1.335205000000000, 1
1.335210250000000, 0
1.335221250000000, 1
1.335267750000000, 0
1.335321250000000, 1
1.335398500000000, 0
1.335404000000000, 1
1.335414750000000, 0
1.335420000000000, 1
1.335425500000000, 0
1.335452500000000, 1
1.335518500000000, 0
1.335571750000000, 1
1.337011500000000, 0
1.337017000000000, 1
1.337022250000000, 0
1.337044000000000, 1
1.337049250000000, 0
1.337060000000000, 1
1.337134250000000, 0
1.337187500000000, 1
1.337264250000000, 0
1.337269750000000, 1
1.337280500000000, 0
1.337318000000000, 1
1.337438250000000, 0
1.337491500000000, 1
1.337592250000000, 0
1.337603000000000, 1
1.337608250000000, 0
1.337613750000000, 1
1.337619000000000, 0
1.337646000000000, 1
1.337678250000000, 0
1.337731500000000, 1
1.337807250000000, 0
1.337818250000000, 1
1.337823500000000, 0
1.337829000000000, 1
1.337834250000000, 0
1.337861250000000, 1
1.337891500000000, 0
1.337944750000000, 1
1.701219500000000, 0
1.701225000000000, 1
1.701230250000000, 0
1.701251750000000, 1
1.701257000000000, 0
1.701268000000000, 1
1.701380250000000, 0
1.701433500000000, 1
1.701509750000000, 0
1.701515250000000, 1
1.701526000000000, 0
1.701531500000000, 1
1.701536750000000, 0
1.701563750000000, 1
1.701630750000000, 0
1.701684250000000, 1
1.703122750000000, 0
1.703128250000000, 1
1.703133500000000, 0
1.703155250000000, 1
1.703160500000000, 0
1.703171250000000, 1
1.703246500000000, 0
1.703300000000000, 1
1.703375500000000, 0
1.703381000000000, 1
1.703391750000000, 0
1.703429500000000, 1
1.703486500000000, 0
1.703540000000000, 1
1.703639000000000, 0
1.703649750000000, 1
1.703655000000000, 0
1.703660500000000, 1
1.703671250000000, 0
1.703676750000000, 1
1.703682000000000, 0
1.703692750000000, 1
1.703758500000000, 0
1.703811750000000, 1
1.704031500000000, 0
1.704042250000000, 1
1.704047500000000, 0
1.704053000000000, 1
1.704058250000000, 0
1.704085250000000, 1
1.704153000000000, 0
1.704206500000000, 1
2.146212500000000, 0
2.146218000000000, 1
2.146223250000000, 0
2.146244750000000, 1
2.146250250000000, 0
2.146261000000000, 1
2.146307750000000, 0
2.146361000000000, 1
2.146433000000000, 0
2.146438500000000, 1
2.146449000000000, 0
2.146454500000000, 1
2.146459750000000, 0
2.146486750000000, 1
2.146553000000000, 0
2.146606500000000, 1
2.147900750000000, 0
2.147906250000000, 1
2.147911500000000, 0
2.147933250000000, 1
2.147938500000000, 0
2.147949250000000, 1
2.148088750000000, 0
2.148142250000000, 1
2.148212750000000, 0
2.148218000000000, 1
2.148228750000000, 0
2.148266500000000, 1
2.148328750000000, 0
2.148382000000000, 1
2.148481500000000, 0
2.148503000000000, 1
2.148508500000000, 0
2.148535250000000, 1
2.148568750000000, 0
2.148622000000000, 1
2.148702000000000, 0
2.148712750000000, 1
2.148718000000000, 0
2.148723500000000, 1
2.148728750000000, 0
2.148755750000000, 1
2.148787250000000, 0
2.148840750000000, 1
2.578285250000000, 0
2.578290750000000, 1
2.578296000000000, 0
2.578317750000000, 1
2.578323000000000, 0
2.578333750000000, 1
2.578453000000000, 0
2.578506500000000, 1
2.578581000000000, 0
2.578586500000000, 1
2.578597250000000, 0
2.578602750000000, 1
2.578608000000000, 0
2.578635000000000, 1
2.578703750000000, 0
2.578757000000000, 1
2.580194000000000, 0
2.580199500000000, 1
2.580204750000000, 0
2.580226500000000, 1
2.580231750000000, 0
2.580242500000000, 1
2.580319500000000, 0
2.580373000000000, 1
2.580446750000000, 0
2.580452250000000, 1
2.580463000000000, 0
2.580500500000000, 1
2.580559500000000, 0
2.580612750000000, 1
2.580710250000000, 0
2.580715750000000, 1
2.580721000000000, 0
2.580726500000000, 1
2.580742500000000, 0
2.580748000000000, 1
2.580753250000000, 0
2.580764000000000, 1
2.580831500000000, 0
2.580884750000000, 1
2.581102750000000, 0
2.581113500000000, 1
2.581118750000000, 0
2.581124250000000, 1
2.581129500000000, 0
2.581156500000000, 1
2.581231250000000, 0
2.581284750000000, 1
2.956327500000000, 0
2.956333000000000, 1
2.956338250000000, 0
2.956359750000000, 1
2.956365250000000, 0
2.956376000000000, 1
2.956430250000000, 0
2.956483750000000, 1
2.956558750000000, 0
2.956564250000000, 1
2.956574750000000, 0
2.956580250000000, 1
2.956585500000000, 0
2.956612500000000, 1
2.956681000000000, 0
2.956734250000000, 1
2.958171750000000, 0
2.958177250000000, 1
2.958182500000000, 0
2.958204000000000, 1
2.958209250000000, 0
2.958220250000000, 1
2.958360750000000, 0
2.958414000000000, 1
2.958489000000000, 0
2.958494500000000, 1
2.958505000000000, 0
2.958542750000000, 1
2.958600750000000, 0
2.958654000000000, 1
2.958752500000000, 0
2.958763250000000, 1
2.958774000000000, 0
2.958779500000000, 1
2.958784750000000, 0
2.958790250000000, 1
2.958795500000000, 0
2.958806250000000, 1
2.958840750000000, 0
2.958894000000000, 1
2.959112750000000, 0
2.959123500000000, 1
2.959128750000000, 0
2.959134250000000, 1
2.959139500000000, 0
2.959166500000000, 1
2.959198000000000, 0
2.959251250000000, 1
3.349322250000000, 0
3.349327750000000, 1
3.349333000000000, 0
3.349354750000000, 1
3.349360000000000, 0
3.349370750000000, 1
3.349424000000000, 0
3.349477500000000, 1
3.349553500000000, 0
3.349559000000000, 1
3.349569750000000, 0
3.349575250000000, 1
3.349580500000000, 0
3.349607500000000, 1
3.349674750000000, 0
3.349728000000000, 1
3.351166500000000, 0
3.351172000000000, 1
3.351177250000000, 0
3.351199000000000, 1
3.351204250000000, 0
3.351215000000000, 1
3.351290500000000, 0
3.351343750000000, 1
3.351419250000000, 0
3.351424750000000, 1
3.351435500000000, 0
3.351473000000000, 1
3.351546500000000, 0
3.351599750000000, 1
3.351698750000000, 0
3.351704250000000, 1
3.351715000000000, 0
3.351720500000000, 1
3.351725750000000, 0
3.351752750000000, 1
3.351786250000000, 0
3.351839750000000, 1
3.351914000000000, 0
3.351924750000000, 1
3.351930000000000, 0
3.351935500000000, 1
3.351940750000000, 0
3.351967750000000, 1
3.351999750000000, 0
3.352053000000000, 1
3.755242750000000, 0
3.755248250000000, 1
3.755253500000000, 0
3.755275250000000, 1
3.755280500000000, 0
3.755291250000000, 1
3.755365250000000, 0
3.755418750000000, 1
3.755495500000000, 0
3.755501000000000, 1
3.755511750000000, 0
3.755517000000000, 1
3.755522500000000, 0
3.755549250000000, 1
3.755615750000000, 0
3.755669250000000, 1
3.756963250000000, 0
3.756968750000000, 1
3.756974000000000, 0
3.756995750000000, 1
3.757001000000000, 0
3.757011750000000, 1
3.757071750000000, 0
3.757125000000000, 1
3.757248250000000, 0
3.757253750000000, 1
3.757264500000000, 0
3.757302250000000, 1
3.757359500000000, 0
3.757413000000000, 1
3.757511750000000, 0
3.757517250000000, 1
3.757522500000000, 0
3.757533250000000, 1
3.757538750000000, 0
3.757565750000000, 1
3.757599500000000, 0
3.757653000000000, 1
3.757726750000000, 0
3.757737750000000, 1
3.757743000000000, 0
3.757748500000000, 1
3.757753750000000, 0
3.757780750000000, 1
3.757860750000000, 0
3.757914250000000, 1
4.210365500000000, 0
4.210370999999999, 1
4.210376249999999, 0
4.210398000000000, 1
4.210403250000000, 0
4.210414000000000, 1
4.210488499999999, 0
4.210542000000000, 1
4.210618250000000, 0
4.210623750000000, 1
4.210634499999999, 0
4.210639749999999, 1
4.210645250000000, 0
4.210672000000000, 1
4.210739250000000, 0
4.210792750000000, 1
4.212231249999999, 0
4.212236750000000, 1
4.212242000000000, 0
4.212263750000000, 1
4.212269000000000, 0
4.212279750000000, 1
4.212355000000000, 0
4.212408500000000, 1
4.212478500000000, 0
4.212484000000000, 1
4.212494749999999, 0
4.212532500000000, 1
4.212621500000000, 0
4.212675000000000, 1
4.212774250000000, 0
4.212790500000000, 1
4.212795750000000, 0
4.212828249999999, 1
4.212861500000000, 0
4.212915000000000, 1
4.212989500000000, 0
4.213000249999999, 1
4.213005500000000, 0
4.213011000000000, 1
4.213016250000000, 0
4.213043250000000, 1
4.213075000000000, 0
4.213128250000000, 1
4.654390750000000, 0
4.654396250000000, 1
4.654401500000000, 0
4.654423250000000, 1
4.654428500000000, 0
4.654439249999999, 1
4.654557500000000, 0
4.654611000000000, 1
4.654686500000000, 0
4.654692000000000, 1
4.654702750000000, 0
4.654707999999999, 1
4.654713500000000, 0
4.654740250000000, 1
4.654808249999999, 0
4.654861500000000, 1
4.656299499999999, 0
4.656305000000000, 1
4.656310250000000, 0
4.656331750000000, 1
4.656337250000000, 0
4.656347999999999, 1
4.656423999999999, 0
4.656477250000000, 1
4.656557500000000, 0
4.656563000000000, 1
4.656573750000000, 0
4.656611499999999, 1
4.656669250000000, 0
4.656722750000000, 1
4.656826500000000, 0
4.656837250000000, 1
4.656842500000000, 0
4.656880249999999, 1
4.656930500000000, 0
4.656984000000000, 1
4.657057750000000, 0
4.657068499999999, 1
4.657073749999999, 0
4.657079250000000, 1
4.657084500000000, 0
4.657111500000000, 1
4.657143749999999, 0
4.657197249999999, 1
5.074527250000000, 0
5.074532749999999, 1
5.074538000000000, 0
5.074559499999999, 1
5.074565000000000, 0
5.074575750000000, 1
5.074619250000000, 0
5.074672750000000, 1
5.074747749999999, 0
5.074753250000000, 1
5.074763750000000, 0
5.074769250000000, 1
5.074774500000000, 0
5.074801500000000, 1
5.074907250000000, 0
5.074960750000000, 1
5.076398250000000, 0
5.076403750000000, 1
5.076409000000000, 0
5.076430750000000, 1
5.076436000000000, 0
5.076446750000000, 1
5.076517750000000, 0
5.076571250000000, 1
5.076645750000000, 0
5.076651249999999, 1
5.076661750000000, 0
5.076699500000000, 1
5.076757750000000, 0
5.076811000000000, 1
5.076914500000000, 0
5.076919999999999, 1
5.076946749999999, 0
5.076952250000000, 1
5.076957500000000, 0
5.076968500000000, 1
5.077002999999999, 0
5.077056499999999, 1
5.077135000000000, 0
5.077145750000000, 1
5.077151000000000, 0
5.077156500000000, 1
5.077161750000000, 0
5.077188749999999, 1
5.077269750000000, 0
5.077323000000000, 1
5.467441500000000, 0
5.467447000000000, 1
5.467452250000000, 0
5.467473750000000, 1
5.467479000000000, 0
5.467490000000000, 1
5.467618250000000, 0
5.467671750000000, 1
5.467747999999999, 0
5.467753500000000, 1
5.467764000000000, 0
5.467769500000000, 1
5.467774749999999, 0
5.467801750000000, 1
5.467868999999999, 0
5.467922499999999, 1
5.469361000000000, 0
5.469366500000000, 1
5.469371750000000, 0
5.469393250000000, 1
5.469398500000000, 0
5.469409499999999, 1
5.469484749999999, 0
5.469538249999999, 1
5.469613750000000, 0
5.469619000000000, 1
5.469629750000000, 0
5.469667500000000, 1
5.469729999999999, 0
5.469783500000000, 1
5.469882500000000, 0
5.469898750000000, 1
5.469914750000000, 0
5.469920249999999, 1
5.469925500000000, 0
5.469936250000000, 1
5.470012750000000, 0
5.470066000000000, 1
5.470146000000000, 0
5.470156750000000, 1
5.470162000000000, 0
5.470167500000000, 1
5.470172750000000, 0
5.470199750000000, 1
5.470231249999999, 0
5.470284749999999, 1
5.826573750000000, 0
5.826579250000000, 1
5.826584500000000, 0
5.826606000000000, 1
5.826611250000000, 0
5.826622250000000, 1
5.826664999999999, 0
5.826718500000000, 1
5.826794250000000, 0
5.826799500000000, 1
5.826810249999999, 0
5.826815750000000, 1
5.826821000000000, 0
5.826848000000000, 1
5.826915500000000, 0
5.826969000000000, 1
5.828407250000000, 0
5.828412750000000, 1
5.828418000000000, 0
5.828439500000000, 1
5.828444750000000, 0
5.828455750000000, 1
5.828531500000000, 0
5.828584750000000, 1
5.828660000000000, 0
5.828665249999999, 1
5.828676000000000, 0
5.828713749999999, 1
5.828787250000000, 0
5.828840749999999, 1
5.828939500000000, 0
5.828950250000000, 1
5.828955500000000, 0
5.828966500000000, 1
5.828971750000000, 0
5.828977249999999, 1
5.828982500000000, 0
5.828993250000000, 1
5.829027249999999, 0
5.829080750000000, 1
5.829160000000000, 0
5.829170749999999, 1
5.829175999999999, 0
5.829181500000000, 1
5.829186750000000, 0
5.829213750000000, 1
5.829245999999999, 0
5.829299250000000, 1
6.208600000000000, 0
6.208605500000000, 1
6.208610750000000, 0
6.208632250000000, 1
6.208637749999999, 0
6.208648500000000, 1
6.208727000000000, 0
6.208780249999999, 1
6.208852750000000, 0
6.208858250000000, 1
6.208868750000000, 0
6.208874250000000, 1
6.208879500000000, 0
6.208906499999999, 1
6.208972250000000, 0
6.209025500000000, 1
6.210460250000000, 0
6.210465750000000, 1
6.210471249999999, 0
6.210492749999999, 1
6.210497999999999, 0
6.210508750000000, 1
6.210588000000000, 0
6.210641499999999, 1
6.210718500000000, 0
6.210724000000000, 1
6.210734500000000, 0
6.210772250000000, 1
6.210833249999999, 0
6.210886749999999, 1
6.210987250000000, 0
6.210992750000000, 1
6.211003499999999, 0
6.211041250000000, 1
6.211105250000000, 0
6.211158750000000, 1
6.211374500000000, 0
6.211385249999999, 1
6.211390499999999, 0
6.211396000000000, 1
6.211401250000000, 0
6.211428250000000, 1
6.211499750000000, 0
6.211553250000000, 1
6.585598999999999, 0
6.585604500000000, 1
6.585609750000000, 0
6.585631500000000, 1
6.585636750000000, 0
6.585647499999999, 1
6.585712249999999, 0
6.585765749999999, 1
6.585840999999999, 0
6.585846500000000, 1
6.585857250000000, 0
6.585862750000000, 1
6.585868000000000, 0
6.585895000000000, 1
6.585963000000000, 0
6.586016250000000, 1
6.587454000000000, 0
6.587459500000000, 1
6.587464750000000, 0
6.587486500000000, 1
6.587491750000000, 0
6.587502499999999, 1
6.587578750000000, 0
6.587631999999999, 1
6.587706750000000, 0
6.587712250000000, 1
6.587723000000000, 0
6.587760749999999, 1
6.587877250000000, 0
6.587930750000000, 1
6.588029499999999, 0
6.588040250000000, 1
6.588051000000000, 0
6.588083250000000, 1
6.588117250000000, 0
6.588170750000000, 1
6.588389749999999, 0
6.588400500000000, 1
6.588405750000000, 0
6.588411250000000, 1
6.588416500000000, 0
6.588443499999999, 1
6.588474499999999, 0
6.588527999999999, 1
6.940607500000000, 0
6.940613000000000, 1
6.940618250000000, 0
6.940639750000000, 1
6.940645000000000, 0
6.940656000000000, 1
6.940716750000000, 0
6.940770250000000, 1
6.940843999999999, 0
6.940849500000000, 1
6.940860250000000, 0
6.940865499999999, 1
6.940871000000000, 0
6.940897750000000, 1
6.941031499999999, 0
6.941084750000000, 1
6.942521500000000, 0
6.942527000000000, 1
6.942532249999999, 0
6.942553999999999, 1
6.942559250000000, 0
6.942570000000000, 1
6.942647249999999, 0
6.942700500000000, 1
6.942774249999999, 0
6.942779750000000, 1
6.942790500000000, 0
6.942828000000000, 1
6.942887250000000, 0
6.942940500000000, 1
6.943037749999999, 0
6.943048500000000, 1
6.943070000000000, 0
6.943075500000000, 1
6.943080750000000, 0
6.943091500000000, 1
6.943127000000000, 0
6.943180500000000, 1
6.943252750000000, 0
6.943263500000000, 1
6.943269000000000, 0
6.943274250000000, 1
6.943279749999999, 0
6.943306750000000, 1
6.943398999999999, 0
6.943452499999999, 1
7.308665000000000, 0
7.308670500000000, 1
7.308675750000000, 0
7.308697500000000, 1
7.308702749999999, 0
7.308713500000000, 1
7.308780749999999, 0
7.308834249999999, 1
7.308912250000000, 0
7.308917750000000, 1
7.308928499999999, 0
7.308934000000000, 1
7.308939250000000, 0
7.308966250000000, 1
7.309031249999999, 0
7.309084749999999, 1
7.310525500000000, 0
7.310530750000000, 1
7.310536249999999, 0
7.310557750000000, 1
7.310562999999999, 0
7.310573750000000, 1
7.310646999999999, 0
7.310700499999999, 1
7.310772750000000, 0
7.310778249999999, 1
7.310788750000000, 0
7.310826499999999, 1
7.310950999999999, 0
7.311004499999999, 1
7.311106000000000, 0
7.311111500000000, 1
7.311122249999999, 0
7.311127750000000, 1
7.311138250000000, 0
7.311143749999999, 1
7.311148999999999, 0
7.311160000000000, 1
7.311191000000000, 0
7.311244500000000, 1
7.311466250000000, 0
7.311477249999999, 1
7.311482499999999, 0
7.311488000000000, 1
7.311493250000000, 0
7.311520250000000, 1
7.311548250000000, 0
7.311601749999999, 1
7.647634750000000, 0
7.647640000000000, 1
7.647645499999999, 0
7.647666999999999, 1
7.647672249999999, 0
7.647683000000000, 1
7.647734250000000, 0
7.647787500000000, 1
7.647860499999999, 0
7.647866000000000, 1
7.647876500000000, 0
7.647882000000000, 1
7.647887249999999, 0
7.647914249999999, 1
7.647984750000000, 0
7.648038250000000, 1
7.649473500000000, 0
7.649478999999999, 1
7.649484250000000, 0
7.649505749999999, 1
7.649511000000000, 0
7.649521999999999, 1
7.649600500000000, 0
7.649654000000000, 1
7.649731500000000, 0
7.649737000000000, 1
7.649747750000000, 0
7.649785499999999, 1
7.649845999999999, 0
7.649899250000000, 1
7.650000500000000, 0
7.650005750000000, 1
7.650016500000000, 0
7.650027250000000, 1
7.650032749999999, 0
7.650037999999999, 1
7.650043500000000, 0
7.650054249999999, 1
7.650096500000000, 0
7.650150000000000, 1
7.650226249999999, 0
7.650237000000000, 1
7.650242250000000, 0
7.650247749999999, 1
7.650252999999999, 0
7.650280000000000, 1
7.650309750000000, 0
7.650363250000000, 1
8.089718749999999, 0
8.089724250000000, 1
8.089729499999999, 0
8.089751249999999, 1
8.089756500000000, 0
8.089767250000000, 1
8.089846000000000, 0
8.089899500000000, 1
8.089971499999999, 0
8.089976999999999, 1
8.089987749999999, 0
8.089993000000000, 1
8.089998500000000, 0
8.090025499999999, 1
8.090096749999999, 0
8.090150000000000, 1
8.091584500000000, 0
8.091590000000000, 1
8.091595249999999, 0
8.091616999999999, 1
8.091622250000000, 0
8.091633000000000, 1
8.091707249999999, 0
8.091760499999999, 1
8.091837249999999, 0
8.091842750000000, 1
8.091853499999999, 0
8.091891000000000, 1
8.092010999999999, 0
8.092064499999999, 1
8.092165249999999, 0
8.092170749999999, 1
8.092176000000000, 0
8.092181499999999, 1
8.092186750000000, 0
8.092192250000000, 1
8.092197499999999, 0
8.092203000000000, 1
8.092208249999999, 0
8.092219000000000, 1
8.092250999999999, 0
8.092304499999999, 1
8.092525499999999, 0
8.092536250000000, 1
8.092541499999999, 0
8.092547000000000, 1
8.092552249999999, 0
8.092579250000000, 1
8.092608250000000, 0
8.092661750000000, 1
8.481337249999999, 0
8.481342750000000, 1
8.481347999999999, 0
8.481369500000000, 1
8.481374749999999, 0
8.481385749999999, 1
8.481469250000000, 0
8.481522750000000, 1
8.481627500000000, 0
8.481633000000000, 1
8.481643750000000, 0
8.481649250000000, 1
8.481654499999999, 0
8.481681499999999, 1
8.481752000000000, 0
8.481805249999999, 1
8.483224500000000, 0
8.483229999999999, 1
8.483235250000000, 0
8.483256749999999, 1
8.483262000000000, 0
8.483272999999999, 1
8.483324999999999, 0
8.483378499999999, 1
8.483611500000000, 0
8.483616999999999, 1
8.483627750000000, 0
8.483665499999999, 1
8.483725000000000, 0
8.483778250000000, 1
8.483880500000000, 0
8.483885749999999, 1
8.483891249999999, 0
8.483907250000000, 1
8.483912750000000, 0
8.483917999999999, 1
8.483923500000000, 0
8.483934249999999, 1
8.483975500000000, 0
8.484029000000000, 1
8.484111499999999, 0
8.484122500000000, 1
8.484127749999999, 0
8.484133249999999, 1
8.484138500000000, 0
8.484165500000000, 1
8.484194250000000, 0
8.484247500000000, 1
8.573521000000000, 0
8.573526500000000, 1
8.573531749999999, 0
8.573553250000000, 1
8.573558499999999, 0
8.573569500000000, 1
8.573621250000000, 0
8.573674750000000, 1
8.573773749999999, 0
8.573779000000000, 1
8.573789750000000, 0
8.573795250000000, 1
8.573800499999999, 0
8.573827500000000, 1
8.573983750000000, 0
8.573989250000000, 1
8.574005249999999, 0
8.574037250000000, 1
8.906205249999999, 0
8.906210500000000, 1
8.906215999999999, 0
8.906237500000000, 1
8.906242749999999, 0
8.906253749999999, 1
8.906335750000000, 0
8.906388999999999, 1
8.906490000000000, 0
8.906495500000000, 1
8.906506250000000, 0
8.906511750000000, 1
8.906516999999999, 0
8.906544000000000, 1
8.906613000000000, 0
8.906666249999999, 1
8.908275249999999, 0
8.908280749999999, 1
8.908286000000000, 0
8.908307499999999, 1
8.908312750000000, 0
8.908323749999999, 1
8.908372750000000, 0
8.908426000000000, 1
8.908522500000000, 0
8.908528000000000, 1
8.908538750000000, 0
8.908576249999999, 1
8.908697999999999, 0
8.908751250000000, 1
8.908984999999999, 0
8.909006500000000, 1
8.909017250000000, 0
8.909022750000000, 1
8.909027999999999, 0
8.909038749999999, 1
8.909113999999999, 0
8.909167249999999, 1
8.909269999999999, 0
8.909280749999999, 1
8.909286000000000, 0
8.909291500000000, 1
8.909296749999999, 0
8.909323750000000, 1
8.909353749999999, 0
8.909407249999999, 1
9.346692500000000, 0
9.346698000000000, 1
9.346703249999999, 0
9.346724750000000, 1
9.346729999999999, 0
9.346741000000000, 1
9.346783750000000, 0
9.346836999999999, 1
9.346912999999999, 0
9.346918250000000, 1
9.346928999999999, 0
9.346934500000000, 1
9.346939749999999, 0
9.346966750000000, 1
9.347087750000000, 0
9.347140999999999, 1
9.348579749999999, 0
9.348585249999999, 1
9.348590500000000, 0
9.348611999999999, 1
9.348617250000000, 0
9.348628249999999, 1
9.348697999999999, 0
9.348751499999999, 1
9.348821749999999, 0
9.348827000000000, 1
9.348837750000000, 0
9.348875500000000, 1
9.348932749999999, 0
9.348986249999999, 1
9.349084999999999, 0
9.349101250000000, 1
9.349106500000000, 0
9.349112000000000, 1
9.349117249999999, 0
9.349122749999999, 1
9.349128000000000, 0
9.349138999999999, 1
9.349172749999999, 0
9.349226000000000, 1
9.349300249999999, 0
9.349311000000000, 1
9.349316249999999, 0
9.349321750000000, 1
9.349326999999999, 0
9.349354000000000, 1
9.349449999999999, 0
9.349503499999999, 1
