Time[s], Channel 7
-0.100000000000000, 1
0.000000000000000, 0
0.000005000000000, 1
0.000010750000000, 0
0.000031000000000, 1
0.000036750000000, 0
0.000046750000000, 1
0.000186750000000, 0
0.000240000000000, 1
0.000253500000000, 0
0.000258500000000, 1
0.000270250000000, 0
0.000275500000000, 1
0.000281250000000, 0
0.000307250000000, 1
0.000378750000000, 0
0.000432000000000, 1
0.001770750000000, 0
0.001775750000000, 1
0.001781500000000, 0
0.001801750000000, 1
0.001807500000000, 0
0.001817750000000, 1
0.001871750000000, 0
0.001925250000000, 1
0.002024250000000, 0
0.002029500000000, 1
0.002041000000000, 0
0.002077250000000, 1
0.002197000000000, 0
0.002250500000000, 1
0.002278000000000, 0
0.002283000000000, 1
0.002312500000000, 0
0.002317750000000, 1
0.002323500000000, 0
0.002334500000000, 1
0.002367750000000, 0
0.002421000000000, 1
0.002541750000000, 0
0.002551750000000, 1
0.002557500000000, 0
0.002562750000000, 1
0.002568500000000, 0
0.002594500000000, 1
0.002623750000000, 0
0.002677000000000, 1
